userId,movieId,rating
1894,1345,5
1894,1566,4
1894,1797,2
1894,1882,3
1894,2105,2
1894,2143,3
1894,2926,3
1894,4351,3
1894,5540,4
1897,50872,3
1898,69757,3.5
1899,1022,4
1899,1030,3
1899,1032,3
1899,1345,3
1899,1882,3
1899,2105,1.5
1899,2926,2
1899,45517,3
1899,45722,3
1899,46578,4
1899,47997,3.5
1899,51077,2
1899,51255,4
1899,51540,3.5
1899,52722,3
1899,53125,4
1899,55820,3.5
1899,56367,3
1899,59315,2.5
1899,59369,4
1899,66097,3.5
1899,68157,4
1899,68319,3
1899,68358,5
1899,68954,4
1899,72378,3
1899,72998,3.5
1899,73017,3.5
1899,74458,4.5
1899,76251,3.5
1899,77561,4
1899,79132,4
1899,87306,3.5
1899,91500,4
1899,91542,4
1899,96610,5
1899,122886,5
1900,2105,3
1900,54259,3.5
1900,56367,3.5
1900,58998,3
1900,72998,4
1900,74458,4
1900,79132,4.5
1902,51662,3.5
1902,54001,4
1902,54503,4.5
1902,60756,4
1902,69844,4.5
1902,73017,5
1902,81834,4.5
1902,84152,4.5
1902,88125,4.5
1902,91542,5
1902,93510,4
1902,104211,3
1902,104374,5
1902,111362,3.5
1902,112138,4
1902,112556,4
1902,115569,3
1902,118696,3.5
1902,122904,4
1902,135143,4
1902,139642,5
1902,140715,3
1905,45517,3.5
1907,34150,2
1907,50872,3.5
1907,52722,1
1907,53125,3
1907,54001,5
1907,56152,3
1907,69844,5
1907,74530,4
1907,81834,5
1907,85510,1
1907,86880,3
1907,88125,5
1907,103042,1.5
1907,106072,5
1907,110553,3
1907,111362,3
1907,113345,4
1907,114795,4
1907,122886,4
1907,122924,2
1907,135536,4
1907,136864,3
1907,160080,1.5
1907,162600,4
1907,166918,4.5
1911,1032,4.5
1911,3034,5
1913,1022,4.5
1913,1032,4.5
1913,45517,5
1913,45722,4.5
1913,53125,4.5
1913,54001,5
1913,68954,4
1913,69757,3
1913,69844,4
1913,72998,4.5
1913,73017,5
1913,74458,4.5
1913,79091,5
1913,81591,4.5
1913,81834,4.5
1913,81847,5
1913,84152,4
1913,88125,4.5
1913,91500,5
1913,91542,5
1913,96588,4.5
1913,103141,5
1913,104374,4.5
1913,109487,3.5
1913,111659,5
1913,111921,4.5
1913,112556,4.5
1913,116797,4.5
1913,132424,3.5
1915,27773,4
1915,45722,2.5
1915,46578,4
1915,47382,2
1915,50872,3
1915,53125,4
1915,54001,5
1915,54259,5
1915,55247,4.5
1915,56174,3.5
1915,56367,3
1915,57368,4
1915,63082,4.5
1915,66097,2.5
1915,68157,4.5
1915,68954,4
1915,69844,5
1915,70286,4
1915,72998,3.5
1915,73017,2
1915,74458,5
1915,76251,2
1915,79132,4
1915,81591,4.5
1915,81834,5
1915,81847,3.5
1915,84152,4
1915,86882,4
1915,88125,5
1915,88129,2
1915,91500,3.5
1915,94959,3
1915,97752,4
1915,97921,4.5
1915,106100,3.5
1915,106487,5
1915,109487,3.5
1915,111659,3
1915,111781,2
1915,116797,4
1915,117176,4
1915,118696,5
1915,122892,3
1915,135133,4
1915,135143,3.5
1915,139385,1.5
1915,140110,3.5
1916,46578,3.5
1916,50872,5
1916,51662,3.5
1916,53996,2
1916,54001,5
1916,54259,3.5
1916,56152,4
1916,56174,4.5
1916,66097,5
1916,68954,4.5
1916,69844,5
1916,70286,2
1916,72998,5
1916,77561,3.5
1916,79091,5
1916,79132,4.5
1916,81834,5
1916,81847,4.5
1916,86332,3
1916,86880,5
1916,88125,5
1916,94780,3
1916,94864,3.5
1919,55820,4
1920,1022,3.5
1920,1030,2
1920,1032,4
1920,1287,4
1920,1345,3.5
1920,1566,3
1920,1882,2
1920,2105,2.5
1920,2143,3
1920,2926,3
1920,3034,3.5
1920,4351,3.5
1920,5540,3
1920,34150,1.5
1920,45081,3
1920,45517,4
1920,45722,4
1920,46578,3.5
1920,47997,2
1920,48304,3
1920,48774,4.5
1920,50872,3.5
1920,51077,1.5
1920,51255,3.5
1920,51540,3
1920,51662,4
1920,51935,3.5
1920,52722,3
1920,53125,3
1920,53519,4
1920,53996,4
1920,54001,3.5
1920,54503,4
1920,55820,4
1920,56152,2
1920,56174,4
1920,56367,3.5
1920,56782,3.5
1920,56941,3.5
1920,57368,4
1920,58998,3.5
1920,59315,3.5
1920,59369,3.5
1920,60072,2.5
1920,60397,2
1920,60684,2
1920,60756,3.5
1920,61132,3.5
1920,63082,3
1920,65130,2.5
1920,66097,3
1920,68157,4
1920,68319,3.5
1920,68358,4
1920,68954,4
1920,69757,3
1920,69844,3.5
1920,70286,4.5
1920,70728,3.5
1920,71135,3
1920,71205,1.5
1920,71535,4
1920,71668,2.5
1920,71838,3
1920,72378,3
1920,72998,2.5
1920,73017,3.5
1920,74458,4
1920,74946,3.5
1920,76251,4
1920,77206,2
1920,77561,3.5
1920,79057,3.5
1920,79132,5
1920,79293,3
1920,79702,3
1920,80549,3.5
1920,81591,2.5
1920,81834,3.5
1920,81847,2
1920,84152,2.5
1920,85056,2
1920,85510,2
1920,86190,3.5
1920,86332,2.5
1920,86833,2
1920,86880,3.5
1920,86882,3.5
1920,87306,4
1920,87520,3
1920,88125,4
1920,88129,3.5
1920,88140,3.5
1920,88163,4
1920,88744,3
1920,89492,3
1920,90405,2
1920,91500,3.5
1920,91630,3.5
1920,93363,2
1920,93510,3
1920,94018,2
1920,94864,3
1920,95449,2.5
1920,96079,4
1920,96588,2.5
1920,96610,4
1920,96737,2
1920,97304,4
1920,97752,3.5
1920,97913,3
1920,97921,4
1920,98154,3
1920,99112,3.5
1920,99114,4
1920,101362,3
1920,101739,3.5
1920,101864,3.5
1920,102123,2.5
1920,102445,4
1920,102903,2.5
1920,103042,4
1920,103141,3
1920,103228,3
1920,103249,3.5
1920,103253,3.5
1920,103339,2.5
1920,104211,2.5
1920,104241,2.5
1920,104841,3
1920,105844,4
1920,106072,3.5
1920,106100,3
1920,106487,4
1920,106916,4
1920,106920,3
1920,107406,3.5
1920,108190,2.5
1920,108932,3.5
1920,109487,3.5
1920,109850,3.5
1920,110102,4
1920,110553,2
1920,111362,4
1920,111759,3.5
1920,111781,3.5
1920,112138,2.5
1920,112552,4
1920,112556,2.5
1920,112623,4
1920,112852,4
1920,114795,2
1920,115149,4
1920,115617,3.5
1920,115713,3.5
1920,117529,3.5
1920,119145,3.5
1920,120466,2.5
1920,120799,2.5
1920,122882,4.5
1920,122886,4
1920,122892,3.5
1920,122900,3
1920,122904,3.5
1920,122920,3.5
1920,122924,3
1920,128360,4
1920,132046,3
1920,132796,2
1920,133645,3
1920,134130,3.5
1920,134393,3
1920,135137,1.5
1920,135143,3.5
1920,135536,3
1920,135567,2.5
1920,136018,3
1920,136020,3.5
1920,136864,4
1920,137857,4
1920,139385,4
1920,140174,3
1920,140715,4
1920,140928,3
1920,141749,3
1920,142488,3
1920,143385,3.5
1920,144620,3
1920,144976,3
1920,146656,4
1920,149334,3
1920,151739,1.5
1920,152077,3.5
1920,152079,2
1920,152081,3.5
1920,158238,2
1920,158872,1.5
1920,159093,2.5
1920,159858,3
1920,160080,2.5
1920,160565,2.5
1920,160980,3.5
1920,161582,3.5
1920,161634,3
1920,162350,3
1920,162414,4
1920,162598,3
1920,162602,2.5
1920,163645,2.5
1920,164179,3.5
1920,164909,4
1920,165347,2
1920,165549,3.5
1920,165551,3.5
1920,166486,3.5
1920,166534,3.5
1920,166643,3.5
1920,166705,3.5
1922,27773,5
1922,55765,3.5
1922,55820,4.5
1922,56782,4.5
1922,68157,4
1922,68954,3.5
1922,70286,4.5
1924,46578,4.5
1924,51662,0.5
1924,55765,2
1927,46578,3.5
1928,46578,5
1931,122882,4.5
1931,122904,5
1931,128360,4
1931,134130,5
1931,139385,3.5
1931,139644,5
1931,140174,4
1931,142488,5
1931,143385,4
1932,45722,4
1932,46578,3
1932,50872,3.5
1932,51662,3
1932,52722,3.5
1932,53125,3.5
1932,53519,4
1932,54001,5
1932,54503,2.5
1932,55247,3.5
1932,56174,3.5
1932,56367,3
1932,60684,3.5
1932,63082,3.5
1932,68157,5
1932,69757,3
1932,69844,5
1932,70286,3.5
1932,71535,3.5
1932,72998,3.5
1932,73017,3
1932,76251,4
1932,77561,3.5
1932,79091,3.5
1932,79132,3.5
1932,79702,3.5
1932,80549,3.5
1932,81591,3.5
1932,81834,5
1932,84152,3
1932,86332,3.5
1932,86880,3
1932,86882,3
1932,88125,5
1932,88140,3.5
1932,91500,3.5
1932,99114,4.5
1932,103141,3
1932,105844,4
1932,106487,3.5
1932,109487,4
1932,111362,3.5
1932,112552,4.5
1932,112623,3.5
1932,112852,3.5
1932,115149,3.5
1932,119145,4
1932,122882,2
1932,122886,3
1932,122900,3
1932,122904,4
1932,128360,4.5
1932,134130,3.5
1932,135143,4.5
1932,139385,3.5
1932,152081,3.5
1934,45517,3.5
1934,45722,5
1934,48304,4.5
1934,51255,1
1934,51662,5
1934,51935,5
1934,53125,5
1934,58998,4.5
1934,59315,5
1935,1287,4
1935,1754,3.5
1935,2105,3.5
1936,50872,3
1936,56367,1
1936,69844,4.5
1936,80549,4.5
1936,81834,4.5
1936,81847,3.5
1936,88125,4.5
1936,88744,2
1936,93510,4.5
1936,112556,3
1937,55820,5
1937,56782,5
1937,81591,5
1938,2105,3.5
1938,45722,4
1938,51077,0.5
1938,51662,2.5
1938,53125,3.5
1938,53996,4
1938,59315,3.5
1938,63082,3.5
1938,68358,4
1938,68954,4
1938,72998,4.5
1938,73017,3.5
1938,76251,3.5
1938,79132,4
1941,51662,4.5
1941,54503,5
1941,60756,5
1941,61132,4.5
1942,46578,4
1942,68157,4
1942,74458,3.5
1942,79132,3.5
1942,81591,5
1942,89492,4.5
1942,97304,3.5
1942,99114,4
1942,106100,5
1942,106916,4.5
1942,112556,3
1942,114662,2.5
1942,115569,4
1942,116797,4.5
1942,117176,5
1942,122886,4
1942,134130,4
1943,50872,4
1943,51662,5
1943,54503,4
1943,55820,4
1943,56367,1
1943,57368,5
1943,59315,4.5
1943,60072,2.5
1943,63082,4.5
1943,68157,3
1943,68358,4
1943,68954,3.5
1943,70286,5
1943,71535,4
1943,72998,4
1943,74458,4
1943,79132,4
1943,81834,4
1943,96737,4
1943,99114,5
1943,104841,4
1943,104879,5
1943,106920,4
1943,109487,5
1943,112852,4
1943,115149,5
1943,115617,3
1943,115713,5
1943,122904,4
1943,134130,4
1943,146656,5
1943,158238,4.5
1943,166534,3.5
1944,1022,4
1944,45722,5
1944,51662,5
1944,56174,3.5
1944,56367,5
1945,50872,3
1945,51540,3.5
1945,51662,4
1945,54503,4
1945,55247,4.5
1945,55765,3
1945,55820,2.5
1945,56174,4
1945,59315,4
1945,59369,3.5
1945,63082,3
1945,68157,4.5
1945,68954,3.5
1945,69757,4
1945,70286,4
1945,71535,3
1945,72998,3.5
1945,77561,4
1945,79132,4.5
1945,79702,3.5
1945,81591,4
1945,84152,3.5
1945,88129,2
1945,91500,3.5
1945,93510,2.5
1945,94959,4
1945,96079,4
1945,96610,4
1945,99114,5
1945,101285,3.5
1945,102123,4
1945,105844,5
1945,106100,4
1945,106920,4
1945,109487,5
1945,112138,2.5
1945,112552,4
1945,112852,3
1945,115617,3
1945,115713,4
1945,116797,4.5
1945,118702,4
1945,120466,2.5
1945,122882,2.5
1945,132046,3
1945,132480,2
1945,134130,4
1945,134393,2.5
1945,136020,3.5
1945,136562,4.5
1946,1022,5
1946,1030,3.5
1946,1032,4
1946,45722,3
1947,48774,4
1947,56174,2
1947,56782,4.5
1947,70286,4
1947,73017,3.5
1947,79132,3.5
1947,112552,4.5
1947,116797,3
1947,122882,3.5
1947,128360,4
1947,133645,4
1947,133771,4.5
1947,134214,4.5
1947,136020,3
1947,143385,4
1949,79132,3
1949,94959,4
1949,99114,4
1950,1032,4
1950,1287,4
1951,59315,2.5
1951,59369,3
1951,79132,3
1951,119145,4.5
1954,1032,2.5
1955,27773,4
1955,45517,2
1955,50872,2.5
1955,51255,3.5
1955,51540,3.5
1955,51662,3
1955,54001,3.5
1955,55820,4
1955,56174,2.5
1955,57368,2
1955,58998,3.5
1955,59315,2.5
1955,59369,3
1955,60072,2.5
1955,60756,3
1955,63082,3
1955,66097,2.5
1955,68157,5
1955,68954,3
1955,69844,3.5
1955,70286,3
1955,71535,3
1955,72378,2
1955,72998,3
1955,74458,4
1955,76251,2.5
1955,79132,4
1955,81591,4
1955,81834,3.5
1955,88125,3.5
1955,88163,3.5
1955,89492,4
1955,90405,2.5
1955,91500,2.5
1955,93510,2.5
1955,94959,3
1955,96079,3.5
1955,96610,3
1955,97921,3.5
1955,99114,4
1955,103228,1.5
1955,104374,3
1955,104879,4
1955,105844,3.5
1955,106100,3.5
1955,106920,5
1955,107406,2.5
1955,108932,3
1955,109487,3.5
1955,111759,4
1955,111781,3
1955,111921,2.5
1955,112552,4.5
1955,112556,4
1955,112852,2.5
1955,114662,3
1955,115569,5
1955,115617,2.5
1955,115713,4.5
1955,116797,4
1955,119145,2.5
1955,122882,3
1955,122900,2
1955,122904,3
1955,128360,4
1955,133771,3.5
1955,134130,3.5
1955,136020,2.5
1955,139385,4
1955,140715,3
1955,142488,4
1955,158238,4
1955,159415,3.5
1955,164179,3
1955,164909,4
1955,166643,3
1956,2105,2.5
1959,45722,3.5
1959,51662,4.5
1959,56367,3
1959,59315,4
1959,63082,4.5
1959,68319,3.5
1959,68358,5
1963,48774,2
1963,51540,4
1963,51662,4
1963,51935,5
1963,54503,3
1963,55765,4
1963,55820,5
1963,57368,1
1963,59315,4
1963,59369,4
1963,68157,5
1963,74458,5
1963,79132,5
1963,84152,4
1963,88744,2
1963,94864,4
1963,96610,4
1963,96737,3
1963,97304,5
1963,97752,4
1963,99114,4
1963,101362,4
1963,101864,4
1963,102445,4
1963,103228,3
1963,103249,4
1963,103253,4
1963,104211,3
1963,104879,5
1963,106100,4
1963,106916,5
1963,106920,5
1963,107406,3
1963,109487,5
1963,109673,1
1963,111759,4
1963,112552,5
1963,112556,5
1963,114662,5
1963,114935,3
1963,115149,3
1963,115569,4
1963,115713,4
1963,116797,4
1963,119145,3
1963,120466,4
1963,122882,5
1963,122886,5
1963,122892,3
1963,122904,3
1963,133771,4
1963,134130,4
1963,135536,3
1963,136864,3
1963,138036,4
1963,138210,4
1963,139385,5
1963,139644,4
1963,143385,4
1963,151739,3
1963,152061,4
1963,152077,3
1963,152081,4
1963,157699,4
1963,158260,1
1963,160438,4
1963,161582,4
1963,162414,4
1963,162602,4
1963,162606,4
1963,163645,3
1963,167544,3
1965,27773,4.5
1965,48774,4
1965,50872,4
1965,51540,4
1965,54503,4
1965,55247,4
1965,55820,4
1965,56174,4
1965,56367,3.5
1965,56782,4.5
1965,59315,4
1965,60684,4.5
1965,63082,4
1965,68157,4
1965,69757,4.5
1965,70286,4
1965,74458,4
1965,76251,4
1965,79132,4
1965,79702,4
1965,84152,4
1965,89492,4
1965,94864,4
1965,96079,3.5
1965,96610,4
1965,97304,4
1965,97752,4
1965,99114,4.5
1965,103249,4
1965,104841,4
1965,104879,4.5
1965,106100,4
1965,108932,4
1965,109487,4.5
1965,111362,4
1965,111759,4
1965,112552,4.5
1965,112556,4
1965,112852,4.5
1965,115569,4.5
1965,115713,4
1965,116797,4
1965,117176,4
1965,118696,4
1965,119145,4
1965,122882,4
1965,122904,4
1965,122924,4
1965,128360,4
1965,134130,4
1965,139385,4
1965,139644,4
1965,140174,4
1965,157699,4
1965,162606,4.5
1965,164179,4
1965,166534,3.5
1965,166643,4
1966,79132,3.5
1966,112552,4.5
1967,46578,4
1967,48774,4.5
1967,50872,4.5
1967,51255,3.5
1967,51935,3.5
1967,53125,3.5
1967,53996,3.5
1967,54259,4
1967,54503,4
1967,55247,5
1967,55820,4
1967,56174,4.5
1967,56367,3.5
1967,56782,3
1967,59315,4
1967,59369,4
1967,60684,3.5
1967,60756,3.5
1967,63082,4.5
1967,68157,5
1967,68954,4
1967,69757,4.5
1967,70286,2.5
1967,72998,4
1967,73017,4.5
1968,45722,4
1968,50872,4
1968,53125,4.5
1968,72998,5
1968,79091,5
1968,80549,4.5
1968,81847,5
1968,86332,4.5
1968,88125,4
1968,93363,5
1968,94780,4
1968,108190,5
1968,111659,5
1968,114795,4.5
1968,125916,2.5
1968,135143,3
1968,135887,4
1968,152081,4
1968,158872,3.5
1968,164200,4.5
1968,166558,4
1968,167370,4.5
1971,1882,3
1971,79132,4.5
1971,86332,3
1971,87306,3.5
1971,88125,5
1971,88163,3.5
1971,89492,3.5
1972,55765,4.5
1972,55820,4
1973,1345,3.5
1973,27773,4
1973,45081,0.5
1973,45517,3.5
1973,45722,3.5
1973,48774,3
1973,50872,5
1973,53125,3
1973,54001,5
1973,54503,5
1973,55820,4.5
1973,56152,3.5
1973,56174,2.5
1973,56367,3.5
1973,56782,3.5
1973,59315,3.5
1973,60684,3.5
1973,60756,4.5
1973,61132,2
1973,68157,3.5
1973,69757,3
1973,69844,5
1973,71535,4
1973,73017,3
1973,76251,4
1973,77561,3.5
1973,79091,4
1973,79132,3.5
1973,79702,5
1973,81834,5
1973,84152,3.5
1973,88125,5
1973,88140,3
1973,91542,3.5
1973,97188,4
1973,97913,4.5
1973,99114,3.5
1973,103141,3.5
1973,104211,3
1973,108932,3.5
1973,110102,4
1973,112623,2.5
1973,112852,4.5
1973,122892,3.5
1973,122904,3.5
1973,122920,3.5
1973,128838,4
1973,152081,3
1974,34150,3.5
1974,45081,4
1974,45722,4.5
1974,46578,4
1974,47997,4
1974,51077,3.5
1974,51255,4
1974,51540,3
1974,51662,3.5
1974,51935,4.5
1974,52722,4
1974,53125,4.5
1974,53996,4
1974,54001,4.5
1974,54503,4
1974,56174,5
1974,56367,4
1974,58998,4.5
1974,59315,4.5
1974,59369,5
1974,60072,4.5
1974,60756,5
1974,61132,3.5
1974,63082,4.5
1974,68157,4.5
1974,68319,3.5
1974,69757,4
1974,69844,4
1974,71535,5
1974,71838,5
1974,72998,4
1974,73017,4.5
1974,74458,4.5
1974,74946,4
1974,76251,4
1974,77561,4.5
1974,79091,3.5
1974,79132,5
1974,79293,4
1974,79702,4
1974,80549,4
1974,81834,4
1974,84152,5
1974,86190,4.5
1974,86880,4.5
1974,88125,4.5
1974,88140,4
1974,88163,4
1974,90405,5
1974,91500,4.5
1974,91542,5
1974,91630,4.5
1974,93510,4.5
1974,96079,4.5
1974,96588,4.5
1974,96610,4.5
1974,97921,4.5
1974,98961,4.5
1974,99112,4.5
1974,99114,4.5
1974,102123,4
1974,102903,5
1974,103141,4
1974,104374,5
1974,106487,4.5
1974,106920,4.5
1974,108190,5
1974,110102,4
1974,111781,4.5
1974,112138,4
1974,112370,4
1974,112852,4
1974,114662,4.5
1974,114935,5
1974,115149,5
1974,115713,5
1974,116797,5
1974,117529,4
1974,119145,5
1974,120466,5
1974,122892,4
1974,122904,5
1974,122920,4.5
1974,130490,4.5
1974,131013,4
1974,133419,4.5
1974,134368,4.5
1974,135133,4.5
1974,135536,4.5
1974,136020,4.5
1974,140110,4.5
1974,143385,4
1974,152079,4
1974,156609,4
1974,157699,5
1974,158238,5
1974,159093,4
1974,160080,4
1974,160271,4
1974,160438,4.5
1974,160954,4.5
1974,162606,5
1974,165103,4.5
1974,166492,5
1974,166534,5
1974,167018,4.5
1975,1032,3
1975,1287,5
1975,1754,4
1975,1797,4
1975,1882,2
1975,4871,5
1975,46578,5
1977,1022,4
1977,1030,3.5
1977,1032,4.5
1977,1287,5
1977,1345,3
1977,1566,2.5
1977,1754,3.5
1977,1791,1.5
1977,1882,2
1977,2105,2.5
1977,3034,5
1977,4351,3
1977,34150,3
1977,45517,3.5
1977,45722,3
1977,46578,4
1977,48304,3.5
1977,48774,4
1977,50872,3.5
1977,51662,3
1977,52722,2
1977,53125,3
1977,53996,4
1977,54001,2
1977,54259,2
1977,54503,2.5
1977,55052,1
1977,55247,1.5
1977,55765,3
1977,55820,3
1977,56152,1
1977,56174,2.5
1977,56367,4
1977,56782,2
1977,58998,2
1977,59315,2
1977,59369,3
1977,60072,1
1977,60397,1.5
1977,60684,3
1977,61132,1
1977,63082,3.5
1977,65130,1
1977,66097,3.5
1977,68157,3
1977,68319,3
1977,68358,3.5
1977,68954,4.5
1977,69844,3
1977,70286,2.5
1977,71205,1.5
1977,72998,3.5
1977,73017,1.5
1977,74458,3.5
1977,74530,1.5
1977,77206,1
1977,77561,3.5
1977,79091,3
1977,79132,4.5
1977,81591,1.5
1977,81834,3
1977,81847,3
1977,86332,3.5
1977,86880,2
1977,87306,2
1977,87520,0.5
1977,88125,4.5
1977,88140,3.5
1977,91500,4.5
1977,91630,3
1977,93363,3.5
1977,94018,1
1977,94864,0.5
1977,94959,4
1977,96079,4
1977,96610,4
1977,97304,4.5
1977,97913,3
1977,97921,3.5
1977,98154,3
1977,101864,4
1977,102445,4.5
1977,103042,4.5
1977,103141,2.5
1977,103228,1.5
1977,103339,1
1977,104841,1.5
1977,105844,1
1977,106072,2.5
1977,106487,5
1977,107406,0.5
1977,108190,3
1977,108932,3.5
1977,110102,4
1977,111362,4.5
1977,111781,3.5
1977,112556,3.5
1977,112852,3.5
1977,112897,2.5
1977,115617,1.5
1977,115713,2
1977,116797,4.5
1977,117529,4.5
1977,122886,3.5
1977,122892,4
1977,122900,3
1977,122904,3
1977,122920,4
1977,122924,3.5
1977,125916,1
1977,135133,3
1977,135436,1.5
1977,135567,1
1977,135569,3.5
1977,135887,2.5
1977,137857,4
1977,144620,2
1977,152077,1.5
1977,152081,2
1977,164200,2.5
1977,164909,0.5
1977,167370,3
1978,50872,4.5
1978,56367,3.5
1978,59315,4
1978,66097,4
1978,68358,4
1978,68954,4
1978,69844,3
1978,72998,5
1978,79091,4
1978,79132,5
1978,79702,3
1978,80549,3.5
1978,81834,3
1978,81847,4.5
1978,86190,4
1978,86332,2
1978,88140,4
1978,91500,3
1978,91630,4
1978,96079,3
1978,96588,4
1978,101864,4.5
1978,102445,3
1978,102903,4
1978,103141,3.5
1978,103228,1
1978,103249,3
1978,104841,4.5
1978,106072,2
1978,106487,2.5
1978,108932,3.5
1978,110102,4
1978,111759,4
1978,111781,4
1978,112852,5
1978,115617,4
1978,117529,3
1978,119145,3.5
1978,122886,4
1978,122892,4.5
1978,122904,4.5
1978,133419,3
1978,134130,5
1978,134368,4.5
1978,135143,2
1978,135436,4
1978,135569,2.5
1978,158872,1
1978,160438,4
1978,161580,2.5
1978,161922,4
1978,162350,3
1978,162578,4
1978,162606,4
1978,164179,5
1978,165141,3.5
1978,166643,2.5
1978,166918,1
1980,4351,4
1980,79132,4
1981,45722,4
1981,46578,2.5
1981,50872,3
1981,51540,3.5
1981,53125,4
1981,53996,2.5
1981,54001,3
1981,54503,3
1981,55765,5
1981,56367,0.5
1981,57368,2
1981,69844,2
1981,70286,3.5
1981,72998,3
1981,79132,4
1983,55247,2
1983,59315,2.5
1983,63082,4
1983,68954,4
1983,69844,3
1983,72998,3.5
1983,74458,3
1983,79132,2
1983,81834,3
1983,88125,3
1983,102123,3
1983,104374,2
1983,116797,3
1983,122882,1
1983,125916,1
1983,133419,2
1984,1754,4
1984,27773,4
1984,68954,4
1984,88744,3.5
1986,27773,5
1986,48774,5
1986,51662,1
1986,70286,4
1986,88129,5
1986,97304,4
1986,106920,4
1986,122904,3.5
1986,128360,5
1986,134130,3.5
1986,139385,5
1987,50872,3.5
1987,54001,5
1987,56174,4
1987,71135,3.5
1987,71205,2.5
1987,71535,4
1987,75395,5
1987,114670,4
1987,121231,2
1987,164367,5
1987,166534,5
1987,168498,4
1988,46578,3
1988,54503,4
1988,56367,4
1988,63082,3.5
1988,69757,3.5
1988,74458,3.5
1988,106920,3
1988,112556,2.5
1989,1287,4
1989,3034,4
1991,1287,3.5
1991,1345,4
1991,5540,3.5
1991,45722,3.5
1991,48304,2.5
1991,51255,4
1991,51662,3
1991,54001,4
1991,54259,4
1991,55820,4
1991,56367,3
1991,56941,3.5
1991,59369,3
1991,68358,3.5
1991,68954,3.5
1991,69844,3.5
1991,71535,3.5
1991,79132,4
1991,79357,4.5
1991,84152,3.5
1991,87306,3.5
1991,101112,4
1991,102445,4
1991,109487,4
1991,112556,3.5
1991,116797,3.5
1991,122886,3.5
1991,134130,3.5
1991,143859,3.5
1991,156387,3.5
1995,45722,3
1995,46578,3
1995,48774,3.5
1995,54503,3.5
1995,56367,4
1997,56152,3.5
1998,1754,3
1998,1882,3
1998,122886,2
1998,122904,4
1998,134130,3.5
1998,142488,4
2000,69844,4
2003,1345,4
2003,2105,3
2003,2143,3
2003,34150,2.5
2003,47997,3.5
2003,48774,4
2003,50872,4
2003,51540,3.5
2003,51935,3.5
2003,52722,3
2003,53125,3
2003,53996,3.5
2003,54259,3.5
2003,56174,3.5
2003,56782,4
2003,59315,3.5
2003,60072,3.5
2003,63082,4
2003,68319,3.5
2003,68358,4.5
2003,70286,3.5
2003,72998,3.5
2003,74458,3.5
2003,77561,3.5
2003,79132,4
2003,79293,3.5
2003,81834,4
2003,84152,4
2003,85056,3
2003,86190,3
2003,86332,3.5
2003,88125,4
2003,88129,4
2003,88140,3.5
2003,89492,4
2003,90405,4
2003,90531,3.5
2003,91500,3.5
2003,91630,3.5
2003,93363,3
2003,94864,3.5
2003,96079,4
2003,96610,4
2003,96737,4
2003,97304,4
2003,98154,3.5
2003,98961,4.5
2003,99112,3.5
2003,99114,4
2003,101864,3.5
2003,102445,3.5
2003,102903,3.5
2003,103228,3.5
2003,104841,4
2003,104879,4
2003,106072,3
2003,106487,3.5
2003,106916,4
2003,107406,4
2003,108190,3.5
2003,108729,3.5
2003,109487,4
2003,110102,3.5
2003,111362,4
2003,111759,4.5
2003,111781,3.5
2003,112852,4
2003,113345,2.5
2003,114935,3.5
2003,115149,4
2003,115713,3.5
2003,116797,4
2003,118696,3.5
2003,119145,4
2003,120637,2.5
2003,122882,4.5
2003,122886,4
2003,122890,3.5
2003,122892,3.5
2003,122900,3.5
2003,122904,4
2003,122924,3
2003,128360,4
2003,128838,3.5
2003,133771,3
2003,134130,3.5
2003,135143,4
2003,135569,3.5
2003,136020,3.5
2003,138036,3.5
2003,158260,3.5
2003,161582,4
2003,164179,3.5
2003,164981,2.5
2003,165347,3
2003,165549,4
2003,166534,4
2003,166558,2.5
2003,166643,3
2003,166918,3.5
2004,1345,4.5
2004,1754,3.5
2004,27773,4
2005,34150,0.5
2005,45517,0.5
2005,46578,4.5
2005,47997,5
2005,50872,1
2005,51077,0.5
2005,51540,4
2005,51662,1
2005,52722,0.5
2005,53125,0.5
2005,53996,0.5
2005,55247,0.5
2005,55820,5
2005,56152,0.5
2005,56782,5
2005,79702,2.5
2005,94959,5
2005,115713,5
2005,164179,5
2006,1022,3.5
2006,1287,4
2006,1566,2
2006,2105,3
2006,34150,0.5
2006,45722,3
2006,53125,3
2006,53996,4
2006,54259,0.5
2006,59315,5
2006,59369,3.5
2006,61132,3
2006,68358,3
2006,68954,4
2006,69844,1.5
2006,70286,4.5
2006,71535,3.5
2006,72378,3.5
2006,72998,3.5
2006,73017,3
2006,74530,3
2006,77561,4
2006,79132,4
2006,79293,3.5
2006,81591,1
2006,81847,4
2006,86332,4
2006,86880,4
2006,87520,2.5
2006,88140,4
2006,89492,4
2006,91500,3.5
2006,91542,2.5
2006,91630,3
2006,93363,5
2006,94018,4
2006,96079,2.5
2006,97913,5
2006,101112,2.5
2006,101864,3.5
2006,102445,4
2006,102903,1.5
2006,103228,5
2006,104841,4
2006,106072,4
2006,106487,4
2006,108932,4
2006,109487,5
2006,110102,4
2006,111362,2.5
2006,111759,5
2006,111781,3.5
2006,112852,5
2006,112897,3
2006,115617,5
2006,117529,3
2006,118696,4
2006,119145,3.5
2006,119655,2
2006,122886,4
2006,122892,4.5
2006,122900,4
2006,122920,5
2006,134130,5
